-0.9409833 0.4714943 -0.6216882 0.4258028
-0.8856259 0.4294942 0.2921968 0.4425626
-0.9949339 0.4877869 -0.1840036 0.4293769
-1.193574 0.4664795 -4.574594e-16 0.4120428
-1.595049 0.6057863 -1.225952 0.4533379
-1.252763 0.422577 -0.2196978 0.4695742
-0.8981375 0.4109834 -0.7230001 0.462738
-1.232722 0.4356342 -0.3690975 0.4312908
-1.694596 0.4364356 -0.2719337 0.4266656
-1.152842 0.4171525 0.4703789 0.4893376
-1.436305 0.4643593 -0.2525908 0.4109834
-0.8644189 0.4234789 -1.024504 0.4446558
-1.193574 0.4664795 -0.4095055 0.4062239
-0.8644189 0.4234789 0.2642236 0.4204775
-1.024504 0.4446558 -0.6023722 0.4535157
-0.8472979 0.4186144 -0.483116 0.4032581
-0.9923369 0.4360782 -0.4418328 0.422577
-0.8856259 0.4294942 -0.7761181 0.4488203
-1.15268 0.435487 -0.2411621 0.4014562
-1.436305 0.4643593 0.3826743 0.4394047
-0.9115175 0.4368269 -0.6869552 0.4192294
-1.345709 0.4434841 0.08081941 0.4020971
-1.519826 0.4312908 -0.8856259 0.4294942
-0.9115175 0.4368269 -0.3405208 0.4137975
-0.9409833 0.4714943 -0.7672552 0.4187675
-0.9409833 0.4714943 -0.5389965 0.4272465
-0.9808293 0.4564354 -0.8602013 0.4470831
-1.325742 0.5010015 0.2719337 0.4266656
-1.232722 0.4356342 -0.3405208 0.4137975
-1.335455 0.4805323 -0.08581592 0.4143612
-1.345709 0.4434841 -0.4855078 0.4043038
-0.8472979 0.4186144 -0.08029994 0.4008031
-1.024504 0.4234789 -0.7433369 0.4114058
-1.239926 0.5029099 -0.08081941 0.4020971
-0.8950133 0.4101499 -0.169899 0.4124789
-0.9115175 0.4368269 -0.5245245 0.4211173
-1.145132 0.4540581 -0.7672552 0.4187675
-1.064912 0.4143612 2.879264e-15 0.4052204
-0.9808293 0.4564354 -0.8165262 0.4098468
-0.9273406 0.4187675 -0.9044563 0.4126686
-0.8165262 0.4098468 -0.2921968 0.4425626
-1.417066 0.4795581 -0.1015069 0.4507285
-1.105324 0.4439204 -0.4150215 0.4090487
-1.325742 0.5010015 -0.3212048 0.4644956
-1.024504 0.4234789 0.4095055 0.4062239
-0.9141145 0.4152433 -0.4893853 0.4458424
-0.9409833 0.4714943 0.3989077 0.4489551
-0.9115175 0.4368269 -0.4549134 0.4290639
-0.9923369 0.4360782 -0.6061358 0.4200081
-1.252763 0.5669143 -0.2411621 0.4014562
-0.8236369 0.411876 -1.195791e-15 0.4682925
-1.325742 0.5010015 0.2578291 0.4152829
-1.426009 0.4439204 -0.8708284 0.5150913
-1.627456 0.4540581 -0.106711 0.4621676
-0.9409833 0.4714943 -0.1600854 0.4003203
-1.368742 0.4313371 -0.8950133 0.4101499
-0.9044563 0.4126686 0.3403258 0.4784871
-0.942893 0.4457037 -0.4953214 0.4085753
-1.546637 0.4533379 -0.1906898 0.4371704
-1.061518 0.5079612 -0.3053816 0.4526444
-0.942893 0.4457037 -0.8644189 0.4234789
-1.045969 0.4288938 -0.9949339 0.4160295
-1.064912 0.4143612 0.3690975 0.4312908
-0.9923369 0.4360782 -1.185624 0.4247058
-1.007641 0.4192294 -0.3483067 0.4186228
-0.9949339 0.4877869 -0.2451225 0.4047822
-1.225952 0.4533379 -0.7433369 0.4114058
-1.105324 0.4439204 -0.2811674 0.4339732
-1.818571 0.4788776 -1.265666 0.4433396
-0.9409833 0.4714943 -0.2642236 0.4204775
-1.076545 0.4171493 -4.159273e-16 0.4682925
-0.8981375 0.4109834 -0.9949339 0.4877869
-1.063521 0.4550843 -0.7357068 0.4090487
-1.045969 0.4288938 2.287297e-16 0.4120428
-0.9659258 0.4290433 -0.6216882 0.4258028
-0.9115175 0.4368269 0.5389965 0.4692952
-0.9273406 0.4187675 -0.5029516 0.411876
-0.8644189 0.4234789 -0.6325226 0.4657377
-1.024504 0.4234789 -0.3577496 0.4244145
-0.9273406 0.4187675 0.2921968 0.4425626
-1.072637 0.4356342 -0.6216882 0.4258028
-1.225952 0.4533379 -0.5773154 0.4432319
-1.818571 0.4788776 -0.9115175 0.4368269
-0.942893 0.4457037 -0.4028161 0.4027779
-1.170071 0.4211173 -0.5832515 0.4114058
-1.08846 0.4200081 -0.3826743 0.4394047
-1.466337 0.4529107 -0.3577496 0.4244145
-1.535517 0.4345567 -0.7625757 0.4768785
-1.265666 0.4433396 -0.4309984 0.4171493
-0.8981375 0.4109834 -0.3405208 0.4137975
-0.9409833 0.4714943 -0.08408312 0.4101499
-0.9949339 0.4877869 -0.6869552 0.4192294
-1.252763 0.422577 -0.5753641 0.4084183
-1.252763 0.5669143 -0.2451225 0.4047822
-0.9790965 0.4120428 -0.1611193 0.4016159
-0.8644189 0.4234789 0.3925617 0.5151306
-0.8338145 0.4147769 0.4183685 0.4602043
-0.9808293 0.4564354 -0.4823241 0.4029072
-1.225952 0.4533379 -0.3483067 0.4186228
-1.126011 0.4290433 -0.6023722 0.4535157
-1.225952 0.4533379 -0.3342021 0.4098468
-1.145132 0.4540581 -0.2811674 0.4339732
-0.9659258 0.4290433 0.1603426 0.4006432
-1.356005 0.4647759 -0.6061358 0.4200081
-1.007641 0.4192294 -0.2411621 0.4014562
-1.866983 0.5987859 -0.5564203 0.4345567
-1.064912 0.4143612 0.2506811 0.5020471
-1.751268 0.5201536 -0.5639354 0.4040676
-0.9444616 0.4233275 -0.08408312 0.4101499
-0.942893 0.4457037 -0.9444616 0.4233275
-1.063521 0.4550843 -0.4549134 0.4290639
-1.507544 0.4287463 -0.7307103 0.4075027
-1.072637 0.4356342 0.1986707 0.4463048
-1.89939 0.4795581 -0.08408312 0.4101499
-0.9409833 0.4714943 2.967194e-16 0.4454351
-1.16868 0.4834244 -0.4015047 0.4020971
-1.185624 0.4247058 -0.6737291 0.4147769
-1.185624 0.4247058 0.09047758 0.4254859
-1.024504 0.4234789 -0.2525908 0.4109834
-1.082864 0.485402 -1.126011 0.4290433
-1.082864 0.485402 -0.3292056 0.4067001
-1.007641 0.4192294 0.3053816 0.4526444
-1.409825 0.4994459 -0.6455468 0.4052204
-1.007641 0.4192294 -0.1784077 0.4227496
-0.9808293 0.4564354 -0.2082179 0.4570067
-0.8236369 0.411876 -0.4549134 0.4290639
-1.145132 0.4540581 -0.4095055 0.4062239
-0.9923369 0.4360782 -1.007641 0.4192294
-0.9860676 0.4137975 -0.6023722 0.4535157
-1.735247 0.4962268 0.1906898 0.4371704
-0.9808293 0.4564354 -0.5564203 0.4345567
-0.8472979 0.4186144 -1.110223e-15 0.4166666
-1.026799 0.4694582 -0.9444616 0.4233275
-1.063521 0.4550843 -0.2719337 0.4266656
-1.426009 0.4439204 -0.5639354 0.4040676
-1.072637 0.4356342 -0.6405034 0.4327624
-1.072637 0.4356342 0.5832515 0.4114058
-1.345709 0.4434841 -0.784119 0.4239357
-1.329136 0.4227496 1.904016e-16 0.4287463
-0.9044563 0.4126686 -1.073561e-15 0.4029072
-1.417066 0.4795581 -0.483116 0.4032581
-0.942893 0.4457037 -0.784119 0.4239357
-0.9409833 0.4714943 -0.09352606 0.432608
-0.9273406 0.4187675 -0.5029516 0.411876
-0.9808293 0.4564354 -0.4893853 0.4458424
-1.193574 0.4664795 -1.026799 0.4694582
-0.9273406 0.4187675 -0.173746 0.4171525
-1.126011 0.4290433 -0.7357068 0.4090487
-1.064912 0.4143612 -0.6631313 0.4410653
-1.082864 0.485402 -0.7032996 0.4247058
-1.185624 0.4434841 -1.978129e-16 0.4454351
-0.942893 0.4457037 -0.7357068 0.4090487
-1.409825 0.4994459 0.08581592 0.4143612
-0.942893 0.4457037 -0.3577496 0.4244145
-0.8472979 0.4186144 -1.026799 0.4694582
-1.082864 0.485402 -0.1015069 0.4507285
-0.9808293 0.4564354 -0.8856259 0.4294942
-1.443453 0.5604439 -0.4706044 0.4367556
-0.9949339 0.4877869 -0.09352606 0.432608
-0.8950133 0.4101499 -0.08269172 0.4067372
-1.145132 0.4540581 0.2403854 0.4008031
-1.275185 0.4654784 -0.5389965 0.4692952
-1.110882 0.4677977 -0.3483067 0.4186228
-0.942893 0.4457037 -0.5245245 0.4211173
-0.9949339 0.4877869 -0.6903022 0.4509496
-1.287131 0.4302543 -0.6631313 0.4410653
-1.232722 0.4356342 -0.08408312 0.4101499
-1.08846 0.4200081 -0.8236369 0.411876
-0.9141145 0.4152433 0.08161134 0.4040676
-1.335455 0.4805323 -0.3292056 0.4067001
-0.8472979 0.4186144 -0.7761181 0.4488203
-1.126011 0.4290433 -0.1667748 0.4086459
1.026799 0.4694582 -0.4309984 0.4171493
-1.475453 0.4378935 -0.3989077 0.4489551
-0.9115175 0.4368269 -0.8967461 0.4581371
-0.8472979 0.4186144 -0.2403854 0.4008031
-1.325742 0.5010015 -0.9860676 0.4137975
-0.9949339 0.4877869 -0.5389965 0.4692952
-1.063521 0.4550843 -0.2082179 0.4570067
-1.007641 0.4192294 -1.81529 0.4960976
-1.232722 0.4356342 0.1603426 0.4006432
-0.8123216 0.4086459 -0.2642236 0.4204775
-1.064912 0.4143612 -0.9923369 0.4360782
-0.9115175 0.4368269 -0.5118946 0.4565761
-1.082864 0.485402 -0.3989077 0.4489551
-0.9659258 0.4290433 -0.6903022 0.4509496
-1.145132 0.4540581 -0.8236369 0.411876
-1.026799 0.4694582 -1.026799 0.4694582
-1.110882 0.4677977 -0.4418328 0.422577
-0.9273406 0.4187675 -0.6023722 0.4535157
-1.417066 0.4795581 -0.5934292 0.4152433
-1.061518 0.5079612 -0.7625757 0.4768785
-1.417066 0.4795581 -1.185624 0.4247058
-0.9444616 0.4233275 -0.3826743 0.4394047
-1.063521 0.4550843 -0.4706044 0.4367556
-0.8165262 0.4098468 -0.4549134 0.4290639
-1.061518 0.5079612 -1.026799 0.4694582
-1.151996 0.5052122 -1.151996 0.5052122
-1.426009 0.4439204 -0.09352606 0.432608
-1.126011 0.4290433 8.888897e-17 0.4003203
-1.024504 0.4446558 -0.3483067 0.4186228
-0.9141145 0.4152433 -0.7282385 0.4067372
-0.9808293 0.4564354 -0.5126097 0.4160295
-1.063521 0.4550843 -0.9444616 0.4233275
-1.239926 0.5029099 -0.6498909 0.4067001
-0.9409833 0.4714943 -0.6023722 0.4535157
-1.064912 0.4143612 -0.2642236 0.4204775
-0.9949339 0.4877869 -0.6869552 0.4192294
-1.238658 0.5303797 -0.4893853 0.4458424
-0.9273406 0.4187675 -0.4893853 0.4458424
-0.9808293 0.4564354 -0.5564203 0.4345567
-0.9860676 0.4137975 0.2642236 0.4204775
-1.082864 0.485402 -0.1784077 0.4227496
-0.9273406 0.4187675 -1.874451 0.5516225
-1.345709 0.4434841 0.08269172 0.4067372
-0.942893 0.4457037 -0.6903022 0.4509496
-1.126011 0.4290433 -0.169899 0.4124789
-0.9273406 0.4187675 -0.09047758 0.4254859
-1.368742 0.4313371 -0.3254224 0.4043038
-1.063521 0.4550843 -0.2336149 0.4844057
-0.8644189 0.4234789 -0.8299061 0.4378935
-1.104804 0.4239357 -0.6632942 0.41125
-0.8856259 0.4294942 -0.3826743 0.4394047
-0.9808293 0.4564354 -0.3690975 0.4312908
-1.709068 0.4550843 -0.1784077 0.4227496
-1.239926 0.5029099 -0.08161134 0.4040676
-1.150728 0.4166666 -1.08846 0.4200081
-0.9949339 0.4160295 -0.5564203 0.4345567
-0.8123216 0.4086459 -0.3989077 0.4489551
-1.417066 0.4795581 0.2525908 0.4109834
-0.8123216 0.4086459 -0.09047758 0.4254859
-0.8644189 0.4234789 -0.1906898 0.4371704
-1.145132 0.4540581 -0.4418328 0.422577
-1.329136 0.4227496 -1.365241 0.6925337
-1.007641 0.4192294 -0.7693214 0.5196757
-0.942893 0.4457037 0.3212048 0.4016159
-0.8165262 0.4098468 0.08081941 0.4020971
-1.152842 0.4171525 -0.4418328 0.422577
-1.126011 0.4290433 0.5029516 0.411876
-0.8338145 0.4147769 -0.2427307 0.4027779
-1.045969 0.4288938 -1.497885 0.6090528
-0.8338145 0.4147769 -0.4150215 0.4090487
-1.145132 0.5335063 -0.6737291 0.4147769
-0.8856259 0.4294942 -1.349927 0.4272465
-1.045969 0.4288938 -0.5773154 0.4432319
-0.8472979 0.4186144 0.6325226 0.4657377
-0.9044563 0.4126686 -0.5718859 0.4844663
-1.16868 0.4834244 -3.749892e-16 0.4222003
-0.9949339 0.4160295 -0.8856259 0.4294942
-0.942893 0.4457037 0.1643031 0.4055887
-1.024504 0.4446558 -0.08161134 0.4040676
1.024504 0.4446558 4.760041e-17 0.4287463
-0.8165262 0.4098468 -0.4706044 0.4367556
-1.024504 0.4446558 8.019292e-16 0.4012853
-1.225952 0.4533379 -0.1784077 0.4227496
-1.586965 0.5222301 -0.2082179 0.4570067
-0.8644189 0.4234789 -0.1784077 0.4227496
-0.9860676 0.4137975 0.09047758 0.4254859
-1.185624 0.4247058 -0.08581592 0.4143612
-1.502882 0.523718 -0.6405034 0.4327624
-1.43401 0.4290639 1.483597e-16 0.4454351
-0.8856259 0.4294942 0.2411621 0.4014562
-1.045969 0.4288938 -0.1600854 0.4003203
-1.368742 0.4313371 -0.2082179 0.4570067
-1.185624 0.4247058 -0.3577496 0.4244145
-0.8236369 0.411876 0.1667748 0.4086459
-0.9409833 0.4714943 -0.6554069 0.4085753
-0.9141145 0.4152433 0.08004271 0.4001602
-1.193574 0.4664795 -0.5245245 0.4211173
-0.9409833 0.4714943 0.1624307 0.4032581
-1.306252 0.4529107 -0.5029516 0.411876
-1.007641 0.4192294 -0.4309984 0.4171493
-1.145132 0.4540581 -0.4893853 0.4458424
-1.145132 0.4540581 0.4706044 0.4367556
-0.9444616 0.4233275 -0.4953214 0.4085753
-1.026799 0.4694582 -1.206311 0.4294942
-1.368742 0.4313371 0.1784077 0.4227496
-1.068759 0.4152829 -1.502882 0.523718
-1.287131 0.4302543 -0.7230001 0.462738
-0.9949339 0.4160295 -0.08793007 0.4194426
-1.063521 0.4550843 -0.2451225 0.4047822
-1.306252 0.4529107 -0.08269172 0.4067372
-0.9444616 0.4233275 0.2642236 0.4204775
-0.9808293 0.4124789 -0.8338145 0.4147769
-0.8981375 0.4109834 2.159448e-15 0.4052204
-1.225952 0.4533379 -0.2451225 0.4047822
-0.9659258 0.4290433 -0.5389965 0.4272465
-0.8472979 0.4186144 -0.4418328 0.422577
-1.16868 0.4834244 -0.5564203 0.4345567
-1.072637 0.4356342 -0.08793007 0.4194426
-1.110882 0.4677977 -0.6023722 0.4535157
-1.063521 0.4550843 -1.238658 0.4194426
-1.232722 0.4356342 -0.09716375 0.4409583
-0.8644189 0.4234789 -0.5245245 0.4211173
-0.9860676 0.4137975 -0.7761181 0.4488203
-1.072637 0.4356342 -0.2719337 0.4266656
-1.145132 0.4540581 -0.8109302 0.4602233
-0.8644189 0.4234789 -0.6466272 0.4055887
-1.110882 0.4677977 -0.1840036 0.4293769
-1.53393 0.5579535 -0.4953214 0.4085753
-0.9860676 0.4137975 -1.516347 0.4642212
-1.232722 0.4356342 -0.8109302 0.4602233
-1.345709 0.4434841 -0.5118946 0.4565761
-1.045969 0.4288938 -0.6216882 0.4258028
-0.8950133 0.4101499 -0.9273406 0.4187675
-0.8123216 0.4086459 -0.5245245 0.4211173
-0.9115175 0.4368269 0.1906898 0.4371704
-0.942893 0.4457037 -0.9115175 0.4368269
-1.024504 0.4446558 -0.169899 0.4124789
-0.9923369 0.4360782 0.2719337 0.4266656
-0.9115175 0.4368269 -0.2921968 0.4425626
-1.145132 0.4540581 -4.532466e-16 0.4082483
-0.9808293 0.4564354 -0.6061358 0.4200081
-0.9808293 0.4124789 0.08581592 0.4143612
-1.026799 0.4694582 -0.7032996 0.4247058
-1.728044 0.4432319 -1.275185 0.4654784
-1.193574 0.4664795 -0.7307103 0.4075027
-1.08846 0.4200081 1.829838e-16 0.4120428
-0.8338145 0.4147769 -0.2578291 0.4152829
-0.8856259 0.4294942 0.08581592 0.4143612
-0.9923369 0.4360782 -0.7761181 0.4488203
-1.275185 0.4654784 -0.5245245 0.4211173
-1.110882 0.4677977 -0.4895482 0.4060661
-0.9949339 0.4160295 -0.4549134 0.4290639
-1.15268 0.435487 -0.09716375 0.4409583
-1.16868 0.4834244 -0.3690975 0.4312908
-0.9273406 0.4187675 -0.4549134 0.4290639
-1.151996 0.5052122 -0.3403258 0.4784871
-1.225952 0.4533379 -0.08161134 0.4040676
-1.519826 0.4312908 -0.4095055 0.4062239
-1.43401 0.4290639 -0.4418328 0.4735041
-1.306252 0.4529107 -1.072637 0.4356342
-1.409825 0.4994459 -0.1784077 0.4227496
-1.15268 0.435487 -0.6061358 0.4200081
-1.417066 0.4795581 -0.7672552 0.4187675
-1.045969 0.4288938 -0.1015069 0.4507285
-0.9141145 0.4152433 -0.2921968 0.4425626
-1.145132 0.5335063 -0.3483067 0.4186228
-0.9808293 0.4564354 0.942893 0.4457037
-1.104804 0.4239357 0.8530533 0.4739492
-1.024504 0.4234789 -0.4703789 0.4893376
-0.9273406 0.4187675 -0.8299061 0.4378935
-0.8856259 0.4294942 4.845408e-17 0.4364356
-1.026799 0.4694582 -0.3826743 0.4394047
-0.8338145 0.4147769 -0.4549134 0.4290639
-0.9659258 0.4290433 -0.6903022 0.4509496
-1.024504 0.4234789 -0.6325226 0.4657377
-0.942893 0.4457037 -0.3292056 0.4067001
-1.105324 0.4439204 -0.2811674 0.4339732
-0.8472979 0.4186144 0.5934292 0.4152433
-1.104804 0.4239357 2.856024e-16 0.4287463
-0.9141145 0.4152433 -1.193574 0.4664795
-1.151996 0.5052122 -0.8048065 0.4302543
-1.063521 0.4550843 -0.1643031 0.4055887
-0.9444616 0.4233275 -0.3989077 0.4489551
-1.335455 0.4805323 7.319351e-16 0.4120428
-0.9141145 0.4152433 -0.6690496 0.4803534
-1.061518 0.5079612 -1.275185 0.4654784
-0.9808293 0.4564354 -0.4309984 0.4171493
-0.9808293 0.4124789 -0.9808293 0.4564354
-1.126011 0.4290433 -0.5245245 0.4211173
-1.185624 0.4247058 -0.08581592 0.4143612
-0.9949339 0.4877869 -0.4015047 0.4020971
-1.232722 0.4356342 -0.09716375 0.4409583
-0.9444616 0.4233275 -0.2411621 0.4014562
-1.024504 0.4446558 -0.6216882 0.4258028
-0.8856259 0.4294942 -0.1611193 0.4016159
-0.9141145 0.4152433 0.3342021 0.4098468
-1.024504 0.4446558 -0.3405208 0.4137975
-0.9115175 0.4368269 -0.3405208 0.4137975
-0.9044563 0.4126686 -0.4183685 0.4602043
-0.942893 0.4457037 -0.6455468 0.4052204
-1.045969 0.4288938 -0.9659258 0.4290433
-1.061518 0.5079612 -0.3989077 0.4489551
-0.9044563 0.4126686 -1.170071 0.4211173
-0.9923369 0.4360782 -0.4150215 0.4090487
-0.9923369 0.4360782 -0.4418328 0.422577
-0.9409833 0.4714943 -0.4893853 0.4458424
-1.275185 0.4654784 -0.9679921 0.5112249
-0.8950133 0.4101499 -0.2642236 0.4204775
-1.232722 0.4356342 -0.5718859 0.4844663
-0.9409833 0.4714943 -0.8602013 0.4470831
-0.9808293 0.4124789 -0.7761181 0.4488203
-1.356005 0.4647759 -0.5658078 0.4047822
-0.9273406 0.4187675 -1.145132 0.4540581
-1.145132 0.4540581 -0.3405208 0.4137975
-1.061518 0.5079612 -1.045969 0.4288938
-0.8644189 0.4234789 -0.08581592 0.4143612
-1.072637 0.4356342 -0.2811674 0.4339732
-1.151996 0.5052122 -1.110882 0.4677977
-1.238658 0.5303797 -0.7231952 0.4313371
-1.62186 0.5558697 0.2483862 0.4075027
-0.9044563 0.4126686 -0.9679921 0.5112249
-0.9923369 0.4360782 -0.1906898 0.4371704
-1.59639 0.4643593 -0.2642236 0.4204775
-0.9923369 0.4360782 -0.4309984 0.4171493
-1.026799 0.4694582 -0.5773154 0.4432319
-1.150728 0.4166666 -0.2811674 0.4339732
-0.9444616 0.4233275 -0.5118946 0.4565761
-1.267235 0.4258028 -0.7032996 0.4247058
-1.238658 0.5303797 -0.1840036 0.4293769
-0.9659258 0.4290433 1.569275e-15 0.4559604
-1.026799 0.4694582 -0.4028161 0.4027779
-1.026799 0.4694582 -0.5753641 0.4084183
-1.151996 0.5052122 -0.5029516 0.411876
-0.8338145 0.4147769 0.8299061 0.4378935
-0.9115175 0.4368269 -0.1986707 0.4463048
-0.9115175 0.4368269 -0.3483067 0.4186228
-0.9044563 0.4126686 -1.026799 0.4694582
-1.193574 0.4664795 -0.6690496 0.4803534
-1.063521 0.4550843 -0.5389965 0.4272465
-1.026799 0.4694582 -0.6869552 0.4192294
-0.9141145 0.4152433 -0.4706044 0.4367556
-1.045969 0.4288938 -0.09352606 0.432608
-0.8472979 0.4186144 -0.08408312 0.4101499
-0.9409833 0.4714943 -0.6216882 0.4258028
-1.007641 0.4192294 -0.9444616 0.4233275
-1.061518 0.5079612 0.08581592 0.4143612
-1.076545 0.4171493 -0.8602013 0.4470831
-1.061518 0.5079612 -0.3212048 0.4644956
-1.170071 0.4211173 -0.7761181 0.4488203
-0.9949339 0.4877869 -0.6554069 0.4085753
-0.942893 0.4457037 -0.2196978 0.4695742
-0.942893 0.4457037 -1.24332 0.4204775
-1.574128 0.4972743 -0.8048065 0.4302543
-1.417066 0.4795581 -1.436305 0.4643593
-0.9659258 0.4290433 -1.007641 0.4192294
-1.329136 0.5277476 -0.173746 0.4171525
-0.9409833 0.4714943 -0.2483862 0.4075027
-1.193574 0.4664795 -0.9409833 0.4714943
-1.267235 0.4258028 0.1600854 0.4003203
-0.9949339 0.4877869 -0.7625757 0.4768785
-0.8236369 0.411876 9.35584e-16 0.4012853
-1.024504 0.4446558 -0.8109302 0.4602233
-0.8165262 0.4098468 -0.3403258 0.4784871
-1.063521 0.4550843 -1.007641 0.4192294
-0.9659258 0.4290433 0.09047758 0.4254859
-1.08846 0.4200081 -0.6869552 0.4192294
-0.942893 0.4457037 -0.9115175 0.4368269
-1.063521 0.4550843 -0.8338145 0.4147769
-1.082864 0.485402 -0.2483862 0.4075027
-0.8165262 0.4098468 -0.3577496 0.4244145
-1.206311 0.4294942 -0.4221322 0.4126686
-0.9923369 0.4360782 -0.4706044 0.4367556
-1.068759 0.4152829 0.169899 0.4124789
-0.9808293 0.4564354 -0.7472144 0.4392975
-1.738271 0.4784736 -0.6632942 0.41125
-0.942893 0.4457037 -0.2811674 0.4339732
-0.8165262 0.4098468 0.1129869 0.4756037
-1.386294 0.4527692 -0.5934292 0.4152433
-1.045969 0.4288938 -0.5832515 0.4114058
-0.9273406 0.4187675 0.08408312 0.4101499
-1.185624 0.4434841 -1.145132 0.4540581
-1.519826 0.4312908 -0.4054651 0.4041452
-1.024504 0.4234789 -0.09352606 0.432608
-1.275185 0.4654784 -0.1986707 0.4463048
-1.170071 0.4211173 0.1906898 0.4371704
-0.8644189 0.4234789 -0.1906898 0.4371704
-0.9409833 0.4714943 -0.5389965 0.4272465
-0.9141145 0.4152433 -0.6466272 0.4055887
-1.252763 0.4818121 -0.6216882 0.4258028
-1.265666 0.4433396 -0.1840036 0.4293769
-1.026799 0.4694582 0.3053816 0.4526444
-1.024504 0.4234789 -0.3483067 0.4186228
-0.9444616 0.4233275 -0.8644189 0.4234789
-1.082864 0.485402 -0.09047758 0.4254859
-1.709068 0.4550843 -1.574128 0.4972743
-0.8856259 0.4294942 -0.6061358 0.4200081
-1.185624 0.4247058 -0.5245245 0.4211173
-1.063521 0.4550843 1.7157e-15 0.4682925
-0.8123216 0.4086459 -0.2578291 0.4152829
-0.9115175 0.4368269 0.3053816 0.4526444
-1.225952 0.4533379 -0.784119 0.4239357
-1.185624 0.4434841 -0.6903022 0.4509496
-1.185624 0.4434841 0.2719337 0.4266656
-0.9115175 0.4368269 -0.5658078 0.4047822
-1.329136 0.5277476 -0.4183685 0.4602043
-0.942893 0.4457037 -0.4221322 0.4126686
-0.8338145 0.4147769 -0.6061358 0.4200081
-1.063521 0.4550843 -1.329136 0.5277476
-0.8472979 0.4186144 -0.6869552 0.4192294
-0.9923369 0.4360782 -0.5832515 0.4114058
-0.9409833 0.4714943 -0.5832515 0.4114058
-0.9808293 0.4564354 0.1784077 0.4227496
-0.9409833 0.4714943 -0.08581592 0.4143612
-1.426009 0.4439204 -0.08793007 0.4194426
-0.8165262 0.4098468 0.3405208 0.4137975
-1.275185 0.4654784 -0.4418328 0.4735041
-0.9949339 0.4160295 -0.3342021 0.4098468
-0.9141145 0.4152433 0.4095055 0.4062239
-1.325742 0.5010015 -1.170071 0.4211173
-1.145132 0.4540581 -0.4549134 0.4290639
-1.516347 0.4642212 -0.5934292 0.4152433
-1.104804 0.4239357 -0.1603426 0.4006432
-1.072637 0.4356342 -1.024504 0.4234789
-0.9860676 0.4137975 -0.08269172 0.4067372
-1.206311 0.4294942 -0.8048065 0.4302543
-1.072637 0.4356342 0.4549134 0.4290639
-0.8856259 0.4294942 -0.6216882 0.4258028
-0.8644189 0.4234789 -0.4549134 0.4290639
-1.024504 0.4446558 -0.2642236 0.4204775
-1.105324 0.4439204 -0.7357068 0.4090487
-1.024504 0.4234789 5.43896e-16 0.4082483
-1.072637 0.4356342 0.09047758 0.4254859
-1.313022 0.4360782 -1.232722 0.4356342
-1.417066 0.4795581 0.8644189 0.4234789
-1.024504 0.4234789 -0.5718859 0.4844663
-1.007641 0.4192294 -0.5773154 0.4432319
-0.9273406 0.4187675 -0.6903022 0.4509496
-0.9141145 0.4152433 -0.4015047 0.4020971
-0.9808293 0.4564354 -0.5126097 0.4160295
-1.417066 0.4795581 0.2921968 0.4425626
-0.9949339 0.4160295 -0.4150215 0.4090487
-1.417066 0.525544 -0.4309984 0.4171493
-0.942893 0.4457037 -0.9808293 0.4564354
-1.335455 0.4805323 -0.3212048 0.4016159
